feature1	feature2	r	p	p_adj
Succiniclasticum	Tot_gas	0.065640689431769	0.6873761814073367	0.8070180126539339
Lactobacillus	CH4_ml	0.06399549704513839	0.6948282609831827	0.8144298468901241
Succinivibrio	CH4_ml	0.06353228256203611	0.6969315955733433	0.8155582501390187
Rhodospirillales_uncl	Acetate_Propionate	-0.0627790802255203	0.70035646152806	0.818124794010061
Succinivibrio	Propionate_d	0.06254692219733687	0.7014132849344998	0.818124794010061
Streptococcus	ph	-0.06218853421983689	0.7030458174501634	0.8186934193434313
Pseudobutyrivibrio	ph	0.05998890281532655	0.7130941666789306	0.8285376419591474
Lactobacillus	NH3N_d	0.05983106944368256	0.7138170453801885	0.8285376419591474
Pseudobutyrivibrio	Acetate_Propionate	0.05922170949106032	0.7166102306252127	0.8304316286823777
Dialister	NH3N_d	-0.058710345860510146	0.7189570335253657	0.8318030404055606
Lachnospiraceae_uncl(NK3A20)	CH4_p	0.0581417177595849	0.7215696299198726	0.8329369256176433
Rikenellaceae_uncl(RC9_gut)	Tot_gas	0.05799005450717819	0.7222669844516627	0.8329369256176433
Limosilactobacillus	Valerate_d	-0.057161638499620374	0.7260799760204567	0.8359858016982714
Candidatus_Saccharimonas	ph	-0.05638578365603757	0.7296569622702159	0.8379367566352771
Sphaerochaeta	IsoValerate_d	0.056285803691861015	0.7301183208164722	0.8379367566352771
Christensenellaceae_uncl(R-7)	Acetate_Propionate	0.05562872080624628	0.7331527628048273	0.8399164588706579
Megasphaera	Tot_gas	-0.05540372917990031	0.7341927088030227	0.8399164588706579
uncl(NK4A214)	VFA_d	-0.054942992600241866	0.7363237636239837	0.8410087715513551
Shuttleworthia	Acetate_Propionate	0.054331018176959865	0.739157352997289	0.8428987358741015
Christensenellaceae_uncl(R-7)	ph	0.054016967443806026	0.7406128074811906	0.8432136263519926
Prevotella_7	CH4_p	-0.05357980882279119	0.7426402836883357	0.8441777469589189
Methanomicrobium	Tot_gas	-0.053014310630532066	0.7452655222903313	0.8458172197422014
Prevotellaceae_uncl(UCG-003)	VFA_d	0.052174729096045216	0.7491683861132196	0.8488992013802725
uncl(UCG-010)	CH4_p	-0.0502510218867381	0.7581340392622121	0.8570617237642576
Acinetobacter	NH3N_d	-0.0501149685720916	0.7587693302696155	0.8570617237642576
Comamonas	Tot_gas	-0.048619998173105104	0.765760197725154	0.8623236919009925
Succinivibrio	Tot_gas	0.04847034555877644	0.7664610315064639	0.8623236919009925
Acinetobacter	IsoValerate_d	0.04834547079492617	0.7670459692993443	0.8623236919009925
Bacteroidales_uncl	Acetate_Propionate	-0.04576643374570137	0.7791547330436236	0.8745614350489653
Rhodospirillales_uncl	IsoButyrate_d	0.044564276242253544	0.7848167688463565	0.8795360340519512
Dialister	IsoButyrate_d	-0.04224863516497845	0.7957538221848446	0.8903974692678621
Candidatus_Methanomethylophilus	CH4_p	0.04152395365990963	0.7991846162046665	0.8917352229329479
Limosilactobacillus	Butyrate_d	-0.041469250305114336	0.7994437453147127	0.8917352229329479
Christensenellaceae_uncl(R-7)	Acetate_d	0.040720586192655145	0.8029922771207719	0.894298252556623
Acinetobacter	Butyrate_d	0.03949899180645506	0.8087907620636358	0.8982284825776125
Methanobrevibacter	Valerate_d	0.039421819654910595	0.8091574136793414	0.8982284825776125
uncl(NK4A214)	CH4_p	-0.03918348210593494	0.8102900297378461	0.8982284825776125
Fibrobacter	Tot_gas	0.03659909926025714	0.8225954355480674	0.9102969132658031
Prevotellaceae_uncl(UCG-001)	ph	0.036362691302469795	0.8237232208153491	0.9102969132658031
Rikenellaceae_uncl(RC9_gut)	VFA_d	0.034715706664348096	0.8315897486128856	0.9175720220034154
Acinetobacter	Acetate_Propionate	-0.034016211033549244	0.8349357171345752	0.9198444341313116
Succiniclasticum	Propionate_d	-0.033313001784528944	0.8383023428570132	0.9221325771427146
Methanimicrococcus	Tot_gas	0.031530052393244294	0.8468508540777677	0.9301050087029247
Bacteroidales_uncl	IsoButyrate_d	-0.030810758191686206	0.8503045355917582	0.9324658634173422
Methanobacteriaceae_uncl	ph	-0.02937349868848859	0.8572137205129798	0.9386030783564787
Syntrophococcus	Tot_gas	-0.02862371548362683	0.8608222798988445	0.9411130430086756
Megasphaera	Acetate_Propionate	0.028239424044507275	0.862672885626365	0.9416963560654213
Lachnospiraceae_uncl(NK3A20)	CH4_ml	-0.027779081256241116	0.8648906784627295	0.9426781022878835
Methanimicrococcus	Propionate_d	0.02618120421939035	0.8725965934956399	0.9496294738955594
Dialister	Acetate_Propionate	-0.024904874640363592	0.8787601977562305	0.9548838015132292
Clostridia_uncl(vadinBB60)	Butyrate_d	0.02453786243783429	0.8805338825136422	0.9553592200261823
Rikenellaceae_uncl(RC9_gut)	NH3N_d	-0.024167059422350205	0.8823264717841844	0.9558536777661998
Succiniclasticum	CH4_ml	-0.023741378736579784	0.8843850715921044	0.9564207768990978
Candidatus_Methanomethylophilus	CH4_ml	-0.02350567743373485	0.8855252507793046	0.9564207768990978
Succiniclasticum	VFA_d	0.022707013865008372	0.8893903768002185	0.9591464847845493
Ruminobacter	Acetate_d	-0.0212047292155301	0.8966674451273244	0.9655379868464413
Rikenellaceae_uncl(RC9_gut)	CH4_p	0.020456998639232317	0.9002926028996547	0.9679837760500046
Muribaculaceae	Acetate_d	-0.019189265356133314	0.9064433714419816	0.9731336495210463
Negativicutes_uncl	CH4_p	-0.01867667769839773	0.9089318866133793	0.9738916833413729
Christensenellaceae_uncl(R-7)	CH4_ml	0.01829697446540487	0.9107758278306853	0.9738916833413729
Methanobrevibacter	Acetate_d	-0.018202289680587784	0.9112357149026272	0.9738916833413729
Methanosphaera	Valerate_d	-0.016945970966018877	0.9173403407840914	0.9783781452202565
Pseudobutyrivibrio	NH3N_d	-0.01675820308845372	0.9182531413287752	0.9783781452202565
Syntrophococcus	IsoButyrate_d	0.016493809294704384	0.9195386204028144	0.9783781452202565
Eubacterium_nodatum	Tot_gas	0.015908024401689345	0.9223874131865953	0.9799509664612418
Succiniclasticum	Acetate_Propionate	0.013814508748702466	0.9325761810761168	0.9879136143036326
Methanomethylophilaceae_uncl	IsoValerate_d	-0.01380022828962136	0.9326457197971356	0.9879136143036326
Megasphaera	IsoButyrate_d	0.01350012960186627	0.9341071642525162	0.9879979621901613
Treponema	CH4_p	-0.012667730632358687	0.9381619482290515	0.9898238205259958
Megasphaera	CH4_ml	0.012510519492235556	0.9389279314538426	0.9898238205259958
Coprococcus	CH4_p	0.012070264538896614	0.9410732816403782	0.9898238205259958
Methanomicrobium	Butyrate_d	0.01200919465849465	0.9413709062345135	0.9898238205259958
Candidatus_Methanomethylophilus	Acetate_d	0.011165845759198751	0.9454817607346973	0.9904089663720247
Prevotella_7	Acetate_Propionate	0.010900222320142853	0.9467768201606259	0.9904089663720247
Izemoplasmatales	CH4_ml	-0.010133708934685775	0.9505147371981257	0.9904089663720247
Izemoplasmatales	Tot_gas	-0.008538588083855606	0.9582966348332742	0.9904089663720247
Lachnospiraceae_uncl(NK3A20)	Acetate_Propionate	0.008458656180293924	0.9586866940129449	0.9904089663720247
Erysipelotrichaceae_uncl	NH3N_d	-0.00830673958218249	0.9594280569359098	0.9904089663720247
Rikenellaceae_uncl(RC9_gut)	CH4_ml	0.00806981341038402	0.960584339131876	0.9904089663720247
Shuttleworthia	CH4_ml	-0.007837431984964935	0.9617185187173865	0.9904089663720247
Succiniclasticum	CH4_p	-0.007695195330733243	0.9624127672716412	0.9904089663720247
Lactobacillus	Tot_gas	-0.0076944732517615095	0.9624162917658937	0.9904089663720247
Succiniclasticum	Valerate_d	0.0071341414034589165	0.9651514997041506	0.9904089663720247
Candidatus_Saccharimonas	IsoValerate_d	-0.0069477055432822605	0.9660616578656018	0.9904089663720247
Candidatus_Methanomethylophilus	IsoButyrate_d	0.0068045108167416905	0.9667607467267094	0.9904089663720247
Pseudoscardovia	ph	0.00632805277211812	0.9690870291897125	0.9904089663720247
Pseudobutyrivibrio	Tot_gas	0.006101281329543324	0.9701943192253736	0.9904089663720247
Izemoplasmatales	ph	0.005382809692826824	0.9737028600298772	0.9904089663720247
uncl(NK4A214)	CH4_ml	0.0051147294880579085	0.9750121152742905	0.9904089663720247
Pseudobutyrivibrio	IsoButyrate_d	0.004963252476793578	0.9757519304002755	0.9904089663720247
uncl(WPS-2)	NH3N_d	-0.004929577486519771	0.9759164021067943	0.9904089663720247
Limosilactobacillus	Propionate_d	-0.004785362552490505	0.9766207719588893	0.9904089663720247
Monoglobus	Butyrate_d	0.004785362426096805	0.976620772576225	0.9904089663720247
Methanimicrococcus	Butyrate_d	-0.004691531790290985	0.9770790665211513	0.9904089663720247
Acinetobacter	Valerate_d	0.004411489342335234	0.978446911423385	0.9904089663720247
Candidatus_Methanomethylophilus	Butyrate_d	0.003940701837574649	0.9807465704053434	0.9904089663720247
Negativicutes_uncl	IsoValerate_d	0.0037087465627782426	0.981879661563054	0.9904089663720247
Lachnospiraceae_uncl(NK3A20)	IsoButyrate_d	-0.0036862954870686016	0.9819893359629139	0.9904089663720247
Olsenella	IsoButyrate_d	-0.0036859495996189014	0.9819910256394556	0.9904089663720247
Methanobacteriaceae_uncl	Acetate_d	0.0033313001491179954	0.9837235444678638	0.9904089663720247
Pseudoramibacter	IsoButyrate_d	-0.003307593162385661	0.9838393595735633	0.9904089663720247
Prevotellaceae_uncl(YAB2003)	IsoValerate_d	-0.0030983011206529004	0.9848618222834882	0.9904089663720247
Dialister	CH4_p	0.0030969921943576747	0.9848682169098035	0.9904089663720247
Shuttleworthia	Tot_gas	-0.002675051635586834	0.9869296110395127	0.9910880223219826
Lachnospiraceae_uncl(NK3A20)	Tot_gas	-0.001923889073489672	0.9905996208167034	0.9926778302106364
uncl(F082)	Acetate_d	0.0017826984738719995	0.9912894696089432	0.9926778302106364
Pseudoscardovia	CH4_p	4.6924124156934455e-05	0.9997707173681193	0.9997707173681193
