feature1	feature2	r	p	p_adj
Prevotella	Propionate_d	0.041239342813660415	0.6547189513090284	0.7725844516916778
Pseudoscardovia	Valerate_d	-0.04122825411118242	0.6548058429722472	0.7725844516916778
uncl(Family_XIII_AD3011)	Tot_gas	0.04076598022597284	0.6584323410317999	0.7755834000621695
Izemoplasmatales	Tot_gas	-0.039361575749465944	0.6694982258396809	0.7873211044002826
Shuttleworthia	Acetate_Propionate	0.03878275056803052	0.674079896928307	0.7914074323542521
Dialister	ph	0.036319668641175314	0.6937083059142521	0.8131171126699841
Methanobrevibacter	CH4_p	-0.03560490288389387	0.6994432081096492	0.8179927173012246
Olsenella	Propionate_d	-0.035406570175987195	0.7010375461210752	0.8179927173012246
Pseudobutyrivibrio	IsoValerate_d	0.035372003892121154	0.7013155475540949	0.8179927173012246
Bacteroidales_uncl	Tot_gas	0.03523173223609907	0.7024440956964362	0.8179927173012246
Treponema	CH4_ml	0.03465553508402638	0.707086632531729	0.8207871017589392
Bacteroidales_uncl	CH4_ml	-0.03464896184813525	0.7071396569000092	0.8207871017589392
Lachnospiraceae_uncl(NK3A20)	NH3N_d	-0.034470064765038826	0.7085833050319487	0.8211297619089842
uncl(NK4A214)	Propionate_d	-0.03403589616513901	0.7120912128317698	0.823859574716368
Sphaerochaeta	IsoValerate_d	-0.03306064755428869	0.7199926960639988	0.8297692943164782
Fibrobacter	IsoButyrate_d	0.033043425499586124	0.7201324980680686	0.8297692943164782
Methanimicrococcus	Tot_gas	0.032975898695864016	0.7206807437350111	0.8297692943164782
Izemoplasmatales	CH4_p	-0.03268862397822856	0.7230146897963622	0.8298148871413704
Prevotellaceae_uncl(YAB2003)	Tot_gas	0.03264322428048487	0.7233837704173353	0.8298148871413704
Pseudobutyrivibrio	Valerate_d	0.03254259346703478	0.7242020833233778	0.8298148871413704
Monoglobus	Butyrate_d	-0.0322797895156689	0.726340626665608	0.8303107515904302
Methanomicrobium	Tot_gas	-0.03220404468472419	0.7269573853085445	0.8303107515904302
Negativicutes_uncl	Butyrate_d	0.03166972046984211	0.7313131078652247	0.8339535440568352
Succiniclasticum	IsoValerate_d	0.031082699241639304	0.7361082789184612	0.8369485652089066
Prevotellaceae_uncl(YAB2003)	Acetate_d	0.030921857883838364	0.737423917910641	0.8369485652089066
Dialister	Butyrate_d	-0.030918525577010126	0.7374511833309247	0.8369485652089066
Rhodospirillales_uncl	VFA_d	0.030561655328232407	0.7403730292607228	0.8389329887819601
Erysipelotrichaceae_uncl	Propionate_d	-0.030279383081144595	0.7426867344645571	0.8402231252249341
Succiniclasticum	Propionate_d	-0.02964111529548756	0.7479268737354978	0.8448147151988641
Acinetobacter	Acetate_Propionate	-0.02923376534036788	0.7512772295643859	0.8471009773874674
uncl(NK4A214)	Butyrate_d	0.029007774229938648	0.7531379551670109	0.8471009773874674
Methanomethylophilaceae_uncl	Butyrate_d	-0.02895439368439449	0.7535776776625633	0.8471009773874674
Shuttleworthia	ph	0.028819409574243643	0.7546899616724709	0.8471009773874674
Dialister	IsoValerate_d	0.02818641696356595	0.7599125585757114	0.8516261432314006
Methanimicrococcus	Propionate_d	-0.02749265653126197	0.7656489589691959	0.8536607122433217
Streptococcus	Tot_gas	-0.02746857136349727	0.7658483387229403	0.8536607122433217
Methanosphaera	ph	0.027433151654008905	0.7661415749154105	0.8536607122433217
Fibrobacter	Tot_gas	0.027389411071224806	0.7665037444198777	0.8536607122433217
Candidatus_Methanomethylophilus	Acetate_d	0.02684841769594992	0.770987279634635	0.8569563842652559
Catenisphaera	Acetate_Propionate	-0.026743217921957448	0.7718600160375172	0.8569563842652559
uncl(F082)	IsoValerate_d	0.02512969895112972	0.785280852826862	0.870408026425151
Pseudoscardovia	Butyrate_d	0.024994226844548606	0.7864106084904161	0.870408026425151
uncl(F082)	Butyrate_d	-0.024632769705168894	0.7894271101978649	0.8723962655200517
Prevotella_7	ph	-0.02438184021923775	0.7915230520341336	0.8733626268586505
Succiniclasticum	Tot_gas	-0.024168107488876434	0.7933094748261191	0.8739850146389448
Prevotellaceae_uncl(UCG-003)	Tot_gas	-0.023578647108621075	0.7982418327945701	0.8780660160740271
Negativicutes_uncl	Valerate_d	0.023357446186732134	0.8000948144057038	0.8782627328654118
Methanobacteriaceae_uncl	VFA_d	0.023214805296723526	0.8012902952934341	0.8782627328654118
Clostridia_uncl(UCG-014)	CH4_ml	-0.02311754714347799	0.8021056847008586	0.8782627328654118
Succiniclasticum	Butyrate_d	0.0229518473168217	0.8034953626180765	0.8784391196818421
Streptococcus	Acetate_d	0.022199795112822374	0.8098102629009668	0.8828567016219876
Christensenellaceae_uncl(R-7)	Butyrate_d	-0.02217655684580953	0.810005589180453	0.8828567016219876
Succiniclasticum	Acetate_d	0.02162008495935069	0.8146864054529025	0.8866069709266747
Izemoplasmatales	IsoButyrate_d	-0.020929799072033885	0.8205018814062127	0.8895217627010906
Prevotella	NH3N_d	0.020880003884983667	0.8209217737099137	0.8895217627010906
Rikenellaceae_uncl(RC9_gut)	NH3N_d	0.02085922412032056	0.8210970117240837	0.8895217627010906
Rikenellaceae_uncl(RC9_gut)	Butyrate_d	-0.02062353774662782	0.8230851955082015	0.8902702722330663
uncl(WPS-2)	NH3N_d	-0.020482177448907346	0.8242782100955104	0.8902702722330663
Prevotellaceae_uncl(YAB2003)	ph	0.01972762200217763	0.830653021164596	0.8958022777265252
Prevotellaceae_uncl(YAB2003)	Propionate_d	0.018827016090234936	0.8382761233753617	0.900785561563281
Dialister	Valerate_d	-0.0188134882745821	0.8383907445979519	0.900785561563281
Clostridia_uncl(UCG-014)	IsoValerate_d	0.018735287744316077	0.8390534041974058	0.900785561563281
Prevotellaceae_uncl(YAB2003)	IsoValerate_d	-0.018538232802380386	0.8407237169616635	0.900907400745222
Izemoplasmatales	NH3N_d	-0.018368302382188655	0.8421646808918006	0.900907400745222
Muribaculaceae	Propionate_d	0.01812865533227189	0.8441977090575424	0.900907400745222
Rhodospirillales_uncl	IsoButyrate_d	0.018127568087577286	0.8442069349640542	0.900907400745222
Acinetobacter	Propionate_d	-0.017878585509690216	0.8463202508565606	0.9018166607487941
Prevotella_7	VFA_d	-0.015339130264314592	0.8679344395552413	0.9221437882504244
Lachnospiraceae_uncl(NK3A20)	Acetate_Propionate	0.015334270523951216	0.8679759013881617	0.9221437882504244
Pseudobutyrivibrio	Propionate_d	0.014001423411329041	0.8793605007475462	0.9328247673542394
Pseudobutyrivibrio	Butyrate_d	0.01378038016960172	0.8812510030882041	0.9328247673542394
Prevotellaceae_uncl(YAB2003)	Butyrate_d	-0.013699440721436066	0.8819434164076445	0.9328247673542394
Sphaerochaeta	Valerate_d	0.013408515500604226	0.8844329285009278	0.934076135713683
Rikenellaceae_uncl(RC9_gut)	IsoButyrate_d	0.012653205532751488	0.8909014860989996	0.9375785947337177
Rikenellaceae_uncl(RC9_gut)	IsoValerate_d	0.012630972862068572	0.8910919999226112	0.9375785947337177
Erysipelotrichaceae_uncl	Butyrate_d	-0.012561992438552038	0.8916831390474518	0.9375785947337177
uncl(UCG-010)	IsoButyrate_d	0.012128369985197897	0.8954004863548279	0.940104769080326
Prevotella	Acetate_d	-0.011306641617956487	0.9024511362231686	0.9448348569225101
Erysipelotrichaceae_uncl	VFA_d	0.01129529570797938	0.9025485416476565	0.9448348569225101
Prevotellaceae_uncl(YAB2003)	IsoButyrate_d	0.011056405789176622	0.9045997622124871	0.9455977046519419
Prevotellaceae_uncl(YAB2003)	Acetate_Propionate	-0.010824579438481082	0.9065909328368025	0.9462956452238157
Acinetobacter	NH3N_d	-0.010340908182892548	0.9107470670004374	0.9492480363051207
uncl(UCG-010)	NH3N_d	0.010023393025882267	0.9134767585173051	0.9507072523142258
Sphaerochaeta	Butyrate_d	-0.009758515440939496	0.9157546951054933	0.9516927427331798
Ruminobacter	Acetate_d	0.009426899740754651	0.9186075376948134	0.9527300386766866
Bacteroidales_uncl	Acetate_Propionate	-0.009332736647655122	0.9194177995621171	0.9527300386766866
Coprococcus	CH4_p	-0.008809273443848702	0.9239236194554313	0.9560135859777618
Negativicutes_uncl	IsoValerate_d	-0.008034037909508475	0.9306010103358039	0.9590426224698324
Monoglobus	NH3N_d	-0.007906253446322075	0.9317021409498203	0.9590426224698324
Selenomonas	Tot_gas	0.007839813309251929	0.9322747129237099	0.9590426224698324
Monoglobus	Valerate_d	0.007718082866044402	0.9333238587191848	0.9590426224698324
Clostridia_uncl(vadinBB60)	Valerate_d	-0.007543386656884801	0.9348296945362733	0.9590426224698324
Rikenellaceae_uncl(RC9_gut)	VFA_d	0.007518419084181705	0.9350449274356515	0.9590426224698324
Comamonas	Acetate_Propionate	-0.0072248544843465995	0.9375759477286374	0.9590426224698324
Rikenellaceae_uncl(RC9_gut)	Propionate_d	0.007224207233044469	0.9375815288201578	0.9590426224698324
Prevotellaceae_uncl(YAB2003)	VFA_d	-0.006722905857463552	0.9419050176904371	0.9613877171249916
Rhodospirillales_uncl	Acetate_Propionate	0.006646591768163526	0.9425633422442226	0.9613877171249916
Catenisphaera	CH4_p	0.006477069889127053	0.9440258630498258	0.9615078234766745
Prevotellaceae_uncl(UCG-003)	VFA_d	0.005968584984532093	0.9484138270374809	0.9646029677550482
Lactobacillus	ph	-0.005189906803321344	0.9551363702221142	0.9700603760068347
Prevotellaceae_uncl(YAB2003)	Valerate_d	-0.004544288261396509	0.9607125835577252	0.97318760639458
Bacteroidales_uncl	IsoButyrate_d	-0.004518229790883917	0.9609376924679349	0.97318760639458
Olsenella	Acetate_d	0.0037562965424687337	0.9675210206573357	0.9784689247100354
Izemoplasmatales	Acetate_Propionate	0.0029019648915789703	0.9749052767811424	0.984544170760617
Prevotellaceae_uncl(UCG-003)	Acetate_Propionate	-0.002530339754238615	0.9781180488913823	0.9863954935928608
Methanomethylophilaceae_uncl	ph	0.0012178417699697922	0.9894673082704575	0.9964353879061649
Clostridia_uncl(UCG-014)	Butyrate_d	-0.0010234927473466119	0.9911480911182872	0.9967241703932143
Olsenella	NH3N_d	-0.0007055288665054685	0.9938980089156295	0.9967294340375474
Methanobacteriaceae_uncl	IsoButyrate_d	-0.0007005141252352259	0.9939413796766033	0.9967294340375474
Shuttleworthia	VFA_d	-0.00031967700752859817	0.9972351504512627	0.9986318383370487
Succiniclasticum	VFA_d	-6.948788167369574e-05	0.9993990061987117	0.9993990061987117
