	Feature	KW	Group1	Group2	p	q
514	Fibrobacter	2.338156178049705e-11	SAM_d13	E_d7	3.069104205839696e-08	4.2967458881755745e-07
515	Fibrobacter	2.338156178049705e-11	SAM_d13	FR_d13	0.09119308159880948	0.14185590470925918
516	Fibrobacter	2.338156178049705e-11	SAM_d13	FL_d7	5.528630039851502e-09	1.5480164111584206e-07
517	Fibrobacter	2.338156178049705e-11	FL_d13	E_d13	0.33723565283465606	0.38955073092623177
518	Fibrobacter	2.338156178049705e-11	FL_d13	RSP_d0	0.2614485959619466	0.3327527584970229
519	Fibrobacter	2.338156178049705e-11	FL_d13	E_d7	0.00016247519664684513	0.0006499007865873805
520	Fibrobacter	2.338156178049705e-11	FL_d13	FR_d13	0.7859026331811094	0.8150101381137431
521	Fibrobacter	2.338156178049705e-11	FL_d13	FL_d7	4.899292293508467e-05	0.0002743603684364741
522	Fibrobacter	2.338156178049705e-11	E_d13	RSP_d0	0.07380295089863642	0.12915516407261374
523	Fibrobacter	2.338156178049705e-11	E_d13	E_d7	0.0051210892275032165	0.013035499851826369
524	Fibrobacter	2.338156178049705e-11	E_d13	FR_d13	0.16766866055275276	0.24709065765668825
525	Fibrobacter	2.338156178049705e-11	E_d13	FL_d7	0.002011607695694053	0.0056325015479433485
526	Fibrobacter	2.338156178049705e-11	RSP_d0	E_d7	0.00019509901721557782	0.0006828465602545224
527	Fibrobacter	2.338156178049705e-11	RSP_d0	FR_d13	0.3061396565120158	0.3726917557537584
528	Fibrobacter	2.338156178049705e-11	RSP_d0	FL_d7	8.697574932414554e-05	0.0004058868301793459
529	Fibrobacter	2.338156178049705e-11	E_d7	FR_d13	3.3258626109917446e-06	2.3281038276942213e-05
530	Fibrobacter	2.338156178049705e-11	E_d7	FL_d7	0.7695396944784519	0.8150101381137431
531	Fibrobacter	2.338156178049705e-11	FR_d13	FL_d7	6.197224914351455e-07	5.7840765867280255e-06
532	Bifidobacterium	6.299617489330958e-05	RF_d0	SAM_d13	0.07847452062472514	0.15694904124945028
533	Bifidobacterium	6.299617489330958e-05	RF_d0	FL_d13	0.5135488979255283	0.5751747656765916
534	Bifidobacterium	6.299617489330958e-05	RF_d0	E_d13	0.36147290985586855	0.42171839483184664
535	Bifidobacterium	6.299617489330958e-05	RF_d0	RSP_d0	0.6518992936807824	0.7020453931946887
536	Bifidobacterium	6.299617489330958e-05	RF_d0	E_d7	0.00023851143724464997	0.002226106747616733
537	Bifidobacterium	6.299617489330958e-05	RF_d0	FR_d13	0.07664083672688324	0.15694904124945028
538	Bifidobacterium	6.299617489330958e-05	RF_d0	FL_d7	0.012619626947079122	0.04416869431477693
539	Bifidobacterium	6.299617489330958e-05	SAM_d13	FL_d13	0.15037657005679353	0.24767905656413053
540	Bifidobacterium	6.299617489330958e-05	SAM_d13	E_d13	0.27257610036353874	0.3552265636807104
541	Bifidobacterium	6.299617489330958e-05	SAM_d13	RSP_d0	0.03530859607228607	0.08987642636581909
542	Bifidobacterium	6.299617489330958e-05	SAM_d13	E_d7	0.011312697413078193	0.04416869431477693
543	Bifidobacterium	6.299617489330958e-05	SAM_d13	FR_d13	0.8638331823445974	0.8638331823445974
544	Bifidobacterium	6.299617489330958e-05	SAM_d13	FL_d7	0.33107866529490937	0.4030522881851071
545	Bifidobacterium	6.299617489330958e-05	FL_d13	E_d13	0.7362954874747507	0.7635656907145563
546	Bifidobacterium	6.299617489330958e-05	FL_d13	RSP_d0	0.26775276696067274	0.3552265636807104
547	Bifidobacterium	6.299617489330958e-05	FL_d13	E_d7	8.202430845986129e-05	0.0018266503734590172
548	Bifidobacterium	6.299617489330958e-05	FL_d13	FR_d13	0.14124000005432397	0.24717000009506696
549	Bifidobacterium	6.299617489330958e-05	FL_d13	FL_d7	0.016502678380810286	0.051341666073632
550	Bifidobacterium	6.299617489330958e-05	E_d13	RSP_d0	0.1797358282372652	0.27958906614685697
551	Bifidobacterium	6.299617489330958e-05	E_d13	E_d7	0.0003214709082179641	0.0022502963575257487
552	Bifidobacterium	6.299617489330958e-05	E_d13	FR_d13	0.2791065857491296	0.3552265636807104
553	Bifidobacterium	6.299617489330958e-05	E_d13	FL_d7	0.03972942369964446	0.09270198863250374
554	Bifidobacterium	6.299617489330958e-05	RSP_d0	E_d7	0.00013047502667564408	0.0018266503734590172
555	Bifidobacterium	6.299617489330958e-05	RSP_d0	FR_d13	0.03380610488398007	0.08987642636581909
556	Bifidobacterium	6.299617489330958e-05	RSP_d0	FL_d7	0.005690412544405547	0.02655525854055922
557	Bifidobacterium	6.299617489330958e-05	E_d7	FR_d13	0.002134135262988255	0.011951157472734227
558	Bifidobacterium	6.299617489330958e-05	E_d7	FL_d7	0.11853675615536843	0.22126861149002108
559	Bifidobacterium	6.299617489330958e-05	FR_d13	FL_d7	0.19911280330289882	0.29342939434111404
